1,8,1.1,200401010801
2,2,14.0,200401010801
3,6,11.4,200401010801
4,1,53.5,200401010801
5,3,11.4,200401010801
6,7,15.1,200401010801
7,4,20.0,200401010801
8,5,104.1,200401010801
1,6,2.8,200401010802
2,1,4.4,200401010802
3,3,41.9,200401010802
4,5,2.7,200401010802
5,9,8.1,200401010802
6,2,23.8,200401010802
7,11,35.0,200401010802
8,8,91.6,200401010802
9,10,13.4,200401010802
10,4,454.7,200401010802
11,7,89.0,200401010802
1,6,5.5,200401010803
2,2,2.3,200401010803
3,8,10.8,200401010803
4,7,15.3,200401010803
5,1,28.5,200401010803
6,3,6.4,200401010803
7,4,3.6,200401010803
8,9,46.0,200401010803
9,5,107.4,200401010803
1,9,16.8,200401010804
2,8,7.1,200401010804
3,4,13.8,200401010804
4,10,37.2,200401010804
5,3,1.4,200401010804
6,7,6.2,200401010804
7,13,67.2,200401010804
8,12,184.0,200401010804
9,5,13.7,200401010804
10,6,91.7,200401010804
11,11,277.5,200401010804
12,2,227.1,200401010804
13,1,46.8,200401010804
1,5,5.2,200401010805
2,2,11.9,200401010805
3,6,5.7,200401010805
4,1,1.7,200401010805
5,9,7.6,200401010805
6,7,87.7,200401010805
7,3,95.6,200401010805
8,10,39.3,200401010805
9,4,112.8,200401010805
10,8,164.7,200401010805
11,11,106.6,200401010805
1,12,15.9,200401010806
2,1,40.4,200401010806
3,8,1.8,200401010806
4,4,7.0,200401010806
5,9,4.2,200401010806
6,2,121.7,200401010806
7,10,71.3,200401010806
8,11,30.8,200401010806
9,6,124.6,200401010806
10,7,15.4,200401010806
11,5,51.5,200401010806
12,3,85.2,200401010806
13,13,12.6,200401010806
1,2,3.9,200401010807
2,1,38.6,200401010807
3,7,21.9,200401010807
4,5,8.9,200401010807
5,3,75.0,200401010807
6,4,2.5,200401010807
7,8,11.5,200401010807
8,9,5.1,200401010807
9,6,90.3,200401010807
10,11,9.9,200401010807
11,10,49.5,200401010807
1,10,1.9,200401010808
2,12,3.5,200401010808
3,6,6.8,200401010808
4,9,27.9,200401010808
5,7,24.3,200401010808
6,2,74.9,200401010808
7,3,40.0,200401010808
8,1,16.2,200401010808
9,11,221.5,200401010808
10,4,85.3,200401010808
11,5,16.1,200401010808
12,8,19.6,200401010808
13,13,408.6,200401010808
1,13,23.9,200401010809
2,3,5.8,200401010809
3,4,22.6,200401010809
4,6,16.2,200401010809
5,9,19.8,200401010809
6,7,26.3,200401010809
7,2,4.3,200401010809
8,12,2.7,200401010809
9,8,10.2,200401010809
10,15,33.6,200401010809
11,10,140.5,200401010809
12,14,50.6,200401010809
13,11,92.2,200401010809
14,5,13.0,200401010809
15,1,37.6,200401010809
1,9,5.8,200401010810
2,2,95.8,200401010810
3,7,13.4,200401010810
4,13,7.3,200401010810
5,11,3.5,200401010810
6,12,215.6,200401010810
7,4,8.5,200401010810
8,10,14.5,200401010810
9,14,18.7,200401010810
10,3,134.7,200401010810
11,5,4.4,200401010810
12,8,27.3,200401010810
13,1,26.4,200401010810
14,15,57.2,200401010810
15,6,86.4,200401010810
16,16,146.9,200401010810
1,5,1.5,200401010811
2,13,7.6,200401010811
3,2,8.2,200401010811
4,1,8.1,200401010811
5,7,26.4,200401010811
6,4,82.1,200401010811
7,8,181.9,200401010811
8,6,10.4,200401010811
9,9,105.5,200401010811
10,12,56.9,200401010811
11,10,213.6,200401010811
12,11,21.2,200401010811
除,3,---,200401010811
1,8,53.8,200401010812
2,2,2.3,200401010812
3,10,4.5,200401010812
4,6,4.5,200401010812
5,12,8.3,200401010812
6,7,28.3,200401010812
7,14,40.3,200401010812
8,13,106.7,200401010812
9,4,245.2,200401010812
10,11,16.6,200401010812
11,3,79.7,200401010812
12,5,61.8,200401010812
13,1,129.7,200401010812
14,9,11.1,200401010812
1,4,11.3,200401020101
2,6,1.5,200401020101
3,5,4.5,200401020101
4,3,6.8,200401020101
5,1,19.4,200401020101
6,9,33.2,200401020101
7,8,40.6,200401020101
8,7,26.9,200401020101
9,2,179.0,200401020101
1,7,2.4,200401020102
2,4,6.6,200401020102
3,3,18.1,200401020102
4,12,27.8,200401020102
5,2,5.2,200401020102
6,13,29.3,200401020102
7,1,118.9,200401020102
8,6,18.0,200401020102
9,9,4.1,200401020102
10,8,96.8,200401020102
11,10,21.2,200401020102
12,5,117.1,200401020102
13,11,143.6,200401020102
1,6,1.3,200401020103
2,10,7.6,200401020103
3,9,20.2,200401020103
4,11,23.8,200401020103
5,13,31.0,200401020103
6,1,53.4,200401020103
7,12,7.8,200401020103
8,4,40.9,200401020103
9,2,26.5,200401020103
10,5,264.7,200401020103
11,3,71.5,200401020103
12,8,359.8,200401020103
中,7,135.2,200401020103
1,4,3.1,200401020104
2,10,5.5,200401020104
3,8,33.4,200401020104
4,12,16.6,200401020104
5,2,74.6,200401020104
6,1,17.9,200401020104
7,6,10.2,200401020104
8,13,17.6,200401020104
9,14,41.7,200401020104
10,11,138.3,200401020104
11,5,69.6,200401020104
12,3,3.3,200401020104
13,7,116.2,200401020104
中,9,10.9,200401020104
1,5,5.9,200401020105
2,7,2.1,200401020105
3,8,2.4,200401020105
4,3,46.5,200401020105
5,6,78.9,200401020105
6,1,32.1,200401020105
7,2,11.1,200401020105
8,4,19.6,200401020105
1,15,2.2,200401020106
2,4,5.8,200401020106
3,8,58.7,200401020106
4,14,7.2,200401020106
5,1,120.2,200401020106
6,6,92.7,200401020106
7,5,112.0,200401020106
8,11,9.1,200401020106
9,2,5.7,200401020106
10,3,31.3,200401020106
11,12,14.8,200401020106
12,16,136.3,200401020106
13,10,45.4,200401020106
14,7,26.0,200401020106
15,9,327.2,200401020106
16,13,426.8,200401020106
1,5,2.5,200401020107
2,6,17.7,200401020107
3,3,15.5,200401020107
4,13,8.9,200401020107
5,10,246.9,200401020107
6,7,15.9,200401020107
7,4,14.5,200401020107
8,11,5.1,200401020107
9,1,37.9,200401020107
10,8,17.6,200401020107
11,9,107.0,200401020107
12,12,10.0,200401020107
13,2,8.5,200401020107
1,3,2.8,200401020108
2,5,3.9,200401020108
3,8,10.5,200401020108
4,11,5.0,200401020108
5,7,26.0,200401020108
6,9,46.2,200401020108
7,6,228.0,200401020108
8,10,12.3,200401020108
9,4,40.3,200401020108
10,1,6.1,200401020108
11,2,205.9,200401020108
12,12,50.6,200401020108
1,8,15.0,200401020109
2,10,6.4,200401020109
3,9,17.0,200401020109
4,13,4.1,200401020109
5,3,6.0,200401020109
6,12,3.3,200401020109
7,7,82.1,200401020109
8,5,29.7,200401020109
9,1,22.9,200401020109
10,2,56.7,200401020109
11,11,31.2,200401020109
12,6,11.2,200401020109
13,4,21.0,200401020109
1,3,5.1,200401020110
2,8,1.3,200401020110
3,4,6.2,200401020110
4,7,11.4,200401020110
5,6,98.2,200401020110
6,2,19.1,200401020110
7,1,37.6,200401020110
8,5,99.1,200401020110
1,4,3.9,200401020111
2,3,55.6,200401020111
3,11,6.1,200401020111
4,12,51.1,200401020111
5,2,49.8,200401020111
6,8,45.8,200401020111
7,7,32.8,200401020111
8,13,3.5,200401020111
9,1,96.7,200401020111
10,5,8.3,200401020111
11,10,4.3,200401020111
12,9,38.3,200401020111
13,6,90.4,200401020111
14,14,17.6,200401020111
1,9,9.5,200401020112
2,8,2.8,200401020112
3,4,37.6,200401020112
4,3,32.7,200401020112
5,1,2.5,200401020112
6,5,12.3,200401020112
7,2,55.6,200401020112
8,10,6.5,200401020112
9,6,10.3,200401020112
10,7,139.5,200401020112
1,7,1.3,200401020201
2,8,12.7,200401020201
3,9,18.0,200401020201
4,11,407.2,200401020201
5,2,28.3,200401020201
6,3,30.7,200401020201
7,5,5.6,200401020201
8,13,112.2,200401020201
9,12,386.7,200401020201
10,1,203.6,200401020201
11,10,15.5,200401020201
12,6,19.8,200401020201
13,4,177.9,200401020201
14,14,40.1,200401020201
1,11,7.1,200401020202
2,3,5.1,200401020202
3,4,2.5,200401020202
4,2,29.3,200401020202
5,8,80.7,200401020202
6,12,8.3,200401020202
7,9,22.8,200401020202
8,5,6.8,200401020202
9,6,29.1,200401020202
10,1,65.5,200401020202
11,7,8.8,200401020202
12,10,78.4,200401020202
1,12,7.1,200401020203
2,6,92.5,200401020203
3,10,2.5,200401020203
4,9,3.8,200401020203
5,5,15.3,200401020203
6,4,14.9,200401020203
7,1,14.8,200401020203
8,3,71.9,200401020203
9,7,163.1,200401020203
10,2,4.8,200401020203
11,11,63.1,200401020203
12,8,168.3,200401020203
13,13,476.2,200401020203
1,4,5.1,200401020204
2,8,1.9,200401020204
3,10,200.8,200401020204
4,6,4.5,200401020204
5,1,97.5,200401020204
6,12,74.5,200401020204
7,13,29.2,200401020204
8,5,33.3,200401020204
9,15,16.4,200401020204
10,9,115.4,200401020204
11,11,23.2,200401020204
12,14,80.0,200401020204
13,2,41.5,200401020204
14,7,16.5,200401020204
除,3,---,200401020204
1,3,2.3,200401020205
2,2,5.0,200401020205
3,1,26.0,200401020205
4,4,11.0,200401020205
5,5,2.0,200401020205
1,3,1.4,200401020206
2,1,16.0,200401020206
3,9,10.4,200401020206
4,10,21.0,200401020206
5,13,46.2,200401020206
6,15,23.3,200401020206
7,6,44.3,200401020206
8,11,48.9,200401020206
9,7,7.8,200401020206
10,8,21.2,200401020206
11,2,53.0,200401020206
12,14,32.5,200401020206
13,5,46.2,200401020206
14,16,588.1,200401020206
15,4,187.5,200401020206
16,12,87.8,200401020206
1,7,3.0,200401020207
2,12,3.0,200401020207
3,9,33.5,200401020207
4,6,28.0,200401020207
5,4,16.0,200401020207
6,2,6.2,200401020207
7,3,9.0,200401020207
8,10,16.8,200401020207
9,5,100.7,200401020207
10,8,11.7,200401020207
11,11,42.8,200401020207
12,1,33.5,200401020207
1,6,1.8,200401020208
2,2,4.2,200401020208
3,4,13.9,200401020208
4,3,12.5,200401020208
5,5,18.6,200401020208
6,13,60.1,200401020208
7,10,14.1,200401020208
8,9,35.9,200401020208
9,8,24.8,200401020208
10,12,96.7,200401020208
11,11,17.2,200401020208
12,7,43.1,200401020208
13,1,181.6,200401020208
1,12,4.8,200401020209
2,3,27.1,200401020209
3,4,1.2,200401020209
4,8,18.9,200401020209
5,7,24.3,200401020209
6,1,249.2,200401020209
7,9,12.3,200401020209
8,2,64.1,200401020209
9,11,93.6,200401020209
10,5,136.3,200401020209
11,10,74.5,200401020209
12,6,192.9,200401020209
1,1,4.6,200401020210
2,5,5.9,200401020210
3,11,5.6,200401020210
4,4,21.4,200401020210
5,9,403.1,200401020210
6,3,44.0,200401020210
7,12,5.5,200401020210
8,7,5.5,200401020210
9,10,30.8,200401020210
10,6,14.6,200401020210
11,15,30.9,200401020210
12,13,12.0,200401020210
13,14,128.8,200401020210
14,16,51.9,200401020210
15,2,38.1,200401020210
16,8,324.4,200401020210
1,6,1.4,200401020211
2,2,5.3,200401020211
3,11,30.9,200401020211
4,3,11.3,200401020211
5,9,15.4,200401020211
6,8,39.7,200401020211
7,5,45.1,200401020211
8,1,35.9,200401020211
9,10,19.1,200401020211
10,7,17.9,200401020211
11,4,134.4,200401020211
1,6,6.1,200401020212
2,2,5.3,200401020212
3,13,3.4,200401020212
4,4,3.5,200401020212
5,1,9.7,200401020212
6,3,96.0,200401020212
7,10,32.1,200401020212
8,5,60.9,200401020212
9,11,15.3,200401020212
10,9,42.6,200401020212
11,7,18.1,200401020212
12,12,42.5,200401020212
13,8,279.8,200401020212
1,6,1.2,200401020301
2,8,23.8,200401020301
3,7,52.2,200401020301
4,3,6.7,200401020301
5,4,14.0,200401020301
6,5,32.0,200401020301
7,2,25.4,200401020301
中,1,7.6,200401020301
1,8,15.0,200401020302
2,5,35.4,200401020302
3,12,1.7,200401020302
4,4,13.5,200401020302
5,9,12.1,200401020302
6,2,4.2,200401020302
7,10,21.5,200401020302
8,3,103.8,200401020302
9,6,150.4,200401020302
10,11,46.7,200401020302
11,7,129.4,200401020302
12,1,11.3,200401020302
13,13,348.1,200401020302
1,2,4.8,200401020303
2,9,3.1,200401020303
3,11,2.9,200401020303
4,7,38.2,200401020303
5,4,13.7,200401020303
6,3,56.1,200401020303
7,5,50.9,200401020303
8,12,6.6,200401020303
9,6,12.2,200401020303
10,10,55.8,200401020303
中,1,368.9,200401020303
失,8,102.1,200401020303
1,2,11.6,200401020304
2,12,15.7,200401020304
3,5,39.1,200401020304
4,14,1.4,200401020304
5,1,60.6,200401020304
6,11,302.1,200401020304
7,3,166.8,200401020304
8,8,70.0,200401020304
9,9,13.8,200401020304
10,13,8.6,200401020304
11,10,56.3,200401020304
12,7,416.8,200401020304
13,4,84.7,200401020304
14,6,7.4,200401020304
1,6,2.6,200401020305
2,8,6.8,200401020305
3,5,3.7,200401020305
4,10,4.3,200401020305
5,2,6.5,200401020305
6,7,194.0,200401020305
7,3,158.8,200401020305
8,4,88.1,200401020305
9,1,34.1,200401020305
10,11,114.6,200401020305
11,9,51.5,200401020305
1,1,36.5,200401020306
2,11,3.8,200401020306
3,9,30.5,200401020306
4,2,1.7,200401020306
5,6,56.6,200401020306
6,5,9.1,200401020306
7,7,22.8,200401020306
8,10,147.3,200401020306
9,8,112.7,200401020306
10,12,136.8,200401020306
11,13,18.1,200401020306
12,3,12.5,200401020306
13,4,229.0,200401020306
1,1,3.7,200401020307
2,2,7.7,200401020307
3,3,8.9,200401020307
4,9,17.6,200401020307
5,4,5.2,200401020307
6,7,137.9,200401020307
7,10,2.8,200401020307
8,12,57.3,200401020307
9,6,273.7,200401020307
10,13,44.2,200401020307
11,8,172.1,200401020307
12,5,62.3,200401020307
13,11,16.5,200401020307
14,14,47.8,200401020307
1,7,74.2,200401020308
2,13,1.7,200401020308
3,1,5.1,200401020308
4,3,29.0,200401020308
5,12,4.4,200401020308
6,6,85.5,200401020308
7,10,36.5,200401020308
8,11,12.7,200401020308
9,4,124.8,200401020308
10,8,75.1,200401020308
11,2,46.6,200401020308
12,5,35.5,200401020308
13,9,121.6,200401020308
1,2,5.6,200401020309
2,3,50.6,200401020309
3,13,1.6,200401020309
4,4,21.0,200401020309
5,12,16.6,200401020309
6,5,255.8,200401020309
7,1,254.4,200401020309
8,6,10.2,200401020309
9,8,64.1,200401020309
10,11,24.9,200401020309
11,9,14.4,200401020309
12,7,12.2,200401020309
13,10,486.8,200401020309
14,14,78.5,200401020309
1,1,5.6,200401020310
2,5,5.2,200401020310
3,8,3.0,200401020310
4,11,5.6,200401020310
5,4,242.5,200401020310
6,12,23.4,200401020310
7,3,22.8,200401020310
8,2,80.7,200401020310
9,9,15.3,200401020310
10,6,9.6,200401020310
11,7,36.9,200401020310
12,10,11.4,200401020310
1,3,2.7,200401020311
2,12,3.7,200401020311
3,7,11.3,200401020311
4,4,25.3,200401020311
5,5,36.6,200401020311
6,6,7.3,200401020311
7,1,4.1,200401020311
8,9,403.9,200401020311
9,2,19.4,200401020311
10,11,106.2,200401020311
11,10,125.1,200401020311
12,13,69.2,200401020311
13,8,181.0,200401020311
1,11,30.5,200401020312
2,5,73.9,200401020312
3,10,4.0,200401020312
4,6,3.8,200401020312
5,3,2.5,200401020312
6,7,14.4,200401020312
7,8,15.1,200401020312
8,16,23.5,200401020312
9,2,17.2,200401020312
10,4,220.8,200401020312
11,12,23.6,200401020312
12,15,64.1,200401020312
13,9,212.1,200401020312
14,1,197.9,200401020312
15,13,296.5,200401020312
16,14,199.6,200401020312
1,2,1.7,200401020401
2,9,2.7,200401020401
3,8,26.9,200401020401
4,1,8.5,200401020401
5,7,13.4,200401020401
6,6,32.4,200401020401
7,3,233.6,200401020401
8,5,162.1,200401020401
9,10,51.2,200401020401
10,4,213.9,200401020401
1,9,2.9,200401020402
2,3,1.8,200401020402
3,1,6.5,200401020402
4,4,35.7,200401020402
5,5,13.1,200401020402
6,2,103.5,200401020402
7,8,130.0,200401020402
8,6,66.1,200401020402
9,7,15.0,200401020402
1,8,4.4,200401020403
2,6,7.1,200401020403
3,5,12.1,200401020403
4,4,32.2,200401020403
5,10,21.6,200401020403
6,11,3.3,200401020403
7,3,4.3,200401020403
8,1,137.9,200401020403
9,12,6.0,200401020403
10,7,60.1,200401020403
11,2,178.4,200401020403
12,9,110.7,200401020403
1,1,1.4,200401020404
2,12,3.9,200401020404
3,5,33.0,200401020404
4,6,33.5,200401020404
5,13,217.3,200401020404
6,8,10.8,200401020404
7,4,121.0,200401020404
8,11,13.4,200401020404
9,3,74.6,200401020404
10,2,52.2,200401020404
11,7,152.1,200401020404
12,9,26.0,200401020404
13,10,89.3,200401020404
1,13,6.4,200401020405
2,6,4.8,200401020405
3,4,10.5,200401020405
4,14,4.2,200401020405
5,7,3.3,200401020405
6,10,25.8,200401020405
7,5,26.9,200401020405
8,2,14.5,200401020405
9,8,20.9,200401020405
10,9,145.1,200401020405
11,3,54.0,200401020405
12,1,50.9,200401020405
13,12,51.2,200401020405
14,11,145.1,200401020405
1,1,9.7,200401020406
2,7,6.1,200401020406
3,4,26.3,200401020406
4,8,5.3,200401020406
5,10,6.0,200401020406
6,5,6.7,200401020406
7,14,4.5,200401020406
8,9,10.6,200401020406
9,2,20.1,200401020406
10,6,204.0,200401020406
11,3,79.5,200401020406
12,12,160.1,200401020406
13,16,184.2,200401020406
14,15,42.7,200401020406
15,13,34.6,200401020406
16,11,57.1,200401020406
1,6,2.2,200401020407
2,2,3.8,200401020407
3,3,9.7,200401020407
4,1,62.6,200401020407
5,5,9.3,200401020407
6,11,143.2,200401020407
7,10,37.0,200401020407
8,7,5.4,200401020407
9,8,25.1,200401020407
10,9,30.7,200401020407
11,12,36.8,200401020407
12,4,259.9,200401020407
1,11,4.8,200401020408
2,4,10.6,200401020408
3,6,63.2,200401020408
4,7,27.0,200401020408
5,1,11.5,200401020408
6,8,10.2,200401020408
7,5,1.5,200401020408
8,13,146.0,200401020408
9,10,48.4,200401020408
10,9,155.6,200401020408
11,12,170.1,200401020408
12,3,119.2,200401020408
13,2,65.6,200401020408
1,7,2.0,200401020409
2,8,5.0,200401020409
3,4,6.8,200401020409
4,6,13.8,200401020409
5,1,18.1,200401020409
6,5,9.7,200401020409
7,3,8.0,200401020409
8,2,23.7,200401020409
9,9,159.9,200401020409
1,5,16.2,200401020410
2,4,1.4,200401020410
3,11,25.9,200401020410
4,3,60.8,200401020410
5,13,7.5,200401020410
6,6,46.5,200401020410
7,1,13.0,200401020410
8,2,8.5,200401020410
9,12,232.3,200401020410
10,7,279.8,200401020410
11,9,69.4,200401020410
12,10,67.8,200401020410
13,8,17.6,200401020410
1,6,5.2,200401020411
2,1,2.7,200401020411
3,2,4.9,200401020411
4,7,19.6,200401020411
5,5,4.6,200401020411
6,3,32.8,200401020411
7,8,5.4,200401020411
8,4,56.6,200401020411
1,2,49.7,200401020412
2,7,16.0,200401020412
3,10,15.6,200401020412
4,4,32.1,200401020412
5,5,5.0,200401020412
6,9,9.7,200401020412
7,3,4.6,200401020412
8,1,52.4,200401020412
9,13,2.4,200401020412
10,8,29.7,200401020412
11,12,62.8,200401020412
12,11,34.6,200401020412
13,6,16.4,200401020412
1,10,2.1,200401020501
2,2,6.1,200401020501
3,1,2.6,200401020501
4,7,14.4,200401020501
5,4,64.8,200401020501
6,9,40.5,200401020501
7,5,13.3,200401020501
8,6,20.9,200401020501
9,8,61.3,200401020501
10,3,108.6,200401020501
1,9,8.4,200401020502
2,4,5.7,200401020502
3,6,1.5,200401020502
4,3,89.3,200401020502
5,1,12.4,200401020502
6,13,66.9,200401020502
7,7,13.7,200401020502
8,5,16.8,200401020502
9,10,70.0,200401020502
10,12,17.0,200401020502
11,11,78.2,200401020502
12,8,159.9,200401020502
13,2,165.0,200401020502
1,5,2.4,200401020503
2,2,84.5,200401020503
3,8,6.2,200401020503
4,9,19.1,200401020503
5,3,5.2,200401020503
6,10,29.7,200401020503
7,7,48.8,200401020503
8,1,13.0,200401020503
9,12,64.8,200401020503
10,4,66.2,200401020503
11,6,3.8,200401020503
12,11,105.8,200401020503
1,7,3.6,200401020504
2,1,23.1,200401020504
3,3,7.1,200401020504
4,12,39.5,200401020504
5,2,4.6,200401020504
6,5,16.6,200401020504
7,9,257.7,200401020504
8,8,188.5,200401020504
9,6,10.9,200401020504
10,13,2.8,200401020504
11,4,62.6,200401020504
12,10,53.2,200401020504
13,11,44.6,200401020504
1,5,10.1,200401020505
2,4,13.2,200401020505
3,2,4.3,200401020505
4,14,4.5,200401020505
5,10,2.8,200401020505
6,9,68.9,200401020505
7,8,9.3,200401020505
8,7,10.3,200401020505
9,3,99.8,200401020505
10,13,25.4,200401020505
11,12,352.7,200401020505
12,1,146.1,200401020505
13,6,81.1,200401020505
除,11,---,200401020505
1,5,4.4,200401020506
2,1,63.5,200401020506
3,6,7.3,200401020506
4,4,5.2,200401020506
5,3,9.0,200401020506
6,2,19.5,200401020506
7,7,8.4,200401020506
8,9,117.3,200401020506
9,11,86.3,200401020506
10,14,43.5,200401020506
11,8,25.4,200401020506
12,12,39.0,200401020506
13,13,104.8,200401020506
14,10,177.7,200401020506
15,15,26.3,200401020506
16,16,3.9,200401020506
1,4,2.6,200401020507
2,11,10.0,200401020507
3,3,10.2,200401020507
4,2,14.9,200401020507
5,10,37.8,200401020507
6,9,2.9,200401020507
7,6,5.5,200401020507
8,8,28.0,200401020507
9,1,48.3,200401020507
10,5,220.4,200401020507
11,7,46.7,200401020507
1,10,28.8,200401020508
2,3,2.1,200401020508
3,5,30.9,200401020508
4,8,4.3,200401020508
5,12,11.5,200401020508
6,9,18.2,200401020508
7,6,6.5,200401020508
8,1,7.5,200401020508
9,4,36.8,200401020508
10,2,36.1,200401020508
11,11,200.8,200401020508
12,7,194.2,200401020508
1,2,6.4,200401020509
2,1,8.3,200401020509
3,5,1.8,200401020509
4,8,34.8,200401020509
5,4,87.2,200401020509
6,6,5.2,200401020509
7,3,21.8,200401020509
8,7,240.0,200401020509
9,9,7.2,200401020509
1,1,5.7,200401020510
2,6,2.2,200401020510
3,10,3.5,200401020510
4,11,106.3,200401020510
5,3,8.4,200401020510
6,7,36.5,200401020510
7,4,81.5,200401020510
8,2,11.1,200401020510
9,8,18.8,200401020510
10,9,20.9,200401020510
11,12,205.2,200401020510
除,5,---,200401020510
1,4,3.4,200401020511
2,7,4.0,200401020511
3,9,2.9,200401020511
4,6,97.6,200401020511
5,11,12.0,200401020511
6,1,35.9,200401020511
7,5,17.9,200401020511
8,10,17.5,200401020511
9,3,10.3,200401020511
10,12,54.9,200401020511
11,8,55.0,200401020511
12,13,87.6,200401020511
13,2,164.3,200401020511
1,2,12.8,200401020512
2,10,3.8,200401020512
3,3,18.0,200401020512
4,1,16.6,200401020512
5,4,247.2,200401020512
6,5,2.3,200401020512
7,8,10.5,200401020512
8,9,30.1,200401020512
9,6,71.2,200401020512
10,11,341.8,200401020512
11,12,6.5,200401020512
12,7,14.0,200401020512
1,2,1.7,200401020601
2,1,3.1,200401020601
3,7,6.6,200401020601
4,5,49.4,200401020601
5,8,115.2,200401020601
6,9,44.2,200401020601
7,4,9.7,200401020601
8,3,26.3,200401020601
9,6,162.5,200401020601
1,13,11.5,200401020602
2,1,6.4,200401020602
3,8,4.5,200401020602
4,6,4.0,200401020602
5,10,22.9,200401020602
6,12,6.0,200401020602
7,11,5.2,200401020602
8,5,20.7,200401020602
9,2,21.5,200401020602
10,9,234.4,200401020602
11,7,322.4,200401020602
12,4,26.5,200401020602
13,3,90.5,200401020602
1,4,2.7,200401020603
2,6,7.0,200401020603
3,13,3.3,200401020603
4,3,77.8,200401020603
5,8,13.9,200401020603
6,9,28.7,200401020603
7,11,70.2,200401020603
8,2,84.4,200401020603
9,1,4.6,200401020603
10,12,454.4,200401020603
11,10,40.0,200401020603
12,7,71.1,200401020603
13,5,19.9,200401020603
1,9,14.6,200401020604
2,7,7.5,200401020604
3,3,2.7,200401020604
4,14,86.0,200401020604
5,12,17.2,200401020604
6,10,4.6,200401020604
7,6,9.9,200401020604
8,16,16.7,200401020604
